"Data Source","World Development Indicators",

"Last Updated Date","2017-04-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Spain","ESP","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","10257691852.091","11103937108.2329","14224026743.6432","17720929580.4804","19921602786.6157","21124716397.7517","21393849886.9607","24665887433.7768","27730991306.7354","33944444777.3756","39222082265.0692","47023260474.2722","52381131237.4954","61338393891.747","67227671429.4862","73359386258.7653","78275970890.2117","77115611170.625","78989164074.6173","81513002172.9156","99627567549.5853","103881778033.469","115600137530.314","127324207881.65","133837459169.335","145341625589.973","156847384944.41","172926472277.608","191718504829.296","198832253816.565","208983386616.21","223999339324.607","234482244716.512","227704347857.618","218184799384.805","211805942203.416","199622265841.835","204404116945.58","207124476718.525","211611679608.873","230447012940.969","",
"Spain","ESP","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","29732440150.9884","27614864730.7459","31158875670.6314","38456878429.8621","49384240918.73","49024637729.7557","38554424016.8692","37355576910.1572","32170523557.6976","35131903102.231","38377771296.5452","55867007810.7072","70585003688.8497","87613760736.6762","94487240238.2097","119750875381.595","125341826885.847","125330101041.159","103267308242.407","101245810673.104","132943111221.758","136453143351.464","131363792648.085","141802213923.21","142592647740.608","133906049004.95","140355601739.964","162739010236.785","216386574299.431","246873918322.032","259897259813.717","281017863912.442","320944764189.039","333535004918.145","303118643213.121","280537671792.604","277484383989.206","262631115782.683","275007570392.373","280752355317.855","255569494223.1","",
"Spain","ESP","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23592.5622293899","24142.5970644958","24215.8197073777","23974.2465487088","23985.9528248626","24981.2999939773","25462.1073361935","26305.7541576602","27306.7385695644","28421.3478132717","29852.8152972716","30622.9905178269","31043.8558666194","31553.4862694694","31960.7516927678","32421.60770938","33109.5941331353","33493.6204253795","33247.1753373107","32043.3999041515","32044.7253528834","31511.2060901318","30885.7715497209","30513.9583273865","31088.7462472398","32189.5114211292","",
"Spain","ESP","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13520","14300","14670","14850","15250","16130","16740","17700","18850","19790","21440","22720","24090","24850","25960","27300","30300","31800","32570","31830","31540","31510","31760","32460","33580","34700","",
"Spain","ESP","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","5530.77143962757","6130.17480371287","6680.06917483506","7256.85100157793","7554.49386455775","7953.09852602609","8409.90925921681","8665.42540127227","9111.69650534098","9810.39307902875","10131.3631406766","10500.4774864489","11251.2964453325","12037.2237944745","12642.0389258778","12506.1068058539","12724.4505861088","12923.6631280485","12973.8748087901","12913.3009832168","13048.4702066542","12850.9371449026","12920.2945895058","13043.7955622053","13229.7269261699","13620.245581139","14034.7648450392","14778.6278044524","15464.2156465287","16259.187684004","16846.3804686518","17239.1354400327","17291.4204139543","17118.9239592505","17127.2828810175","17838.0152273505","18181.3379805275","18783.7479772633","19498.5056234304","20294.3976173054","21316.5437339288","21866.4909870864","22167.0118768012","22530.9158725321","22821.7256712263","23150.8020861418","23642.0620408325","23916.2778282578","23740.3025493597","22880.7410168461","22881.6874597722","22500.7255108207","22054.1310238144","21788.6360366308","22199.0660650645","22985.0726355116","",
"Spain","ESP","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","10.8376086523955","8.97028859257223","8.63436907084294","4.10154298214334","5.27639135877007","5.74380829931664","3.0382746612329","5.15001957091674","7.66812824898433","3.27173497598143","3.64328413311257","7.15033159065929","6.98521590787902","5.02454005782423","-1.07523889794145","1.74589729357402","1.5655885540334","0.38852514371554","-0.466890782175696","1.04674415637844","-1.51384076924877","0.539707289990773","0.955868086783767","1.42543911454258","2.95182702672867","3.043405211975","5.30014551455859","4.63904938366288","5.14072007042745","3.61145215898777","2.33139084156242","0.303292320566072","-0.997584065243188","0.0488285466239802","4.14970869150957","1.92466902175651","3.31334249097081","3.8051918447383","4.08181021277179","5.03659254094711","2.57990816908217","1.37434437876804","1.64164659519004","1.29071450241744","1.44194360959449","2.12199971673914","1.1598640886385","-0.735797100877221","-3.62068482794786","0.0041364172835614","-1.66492069092901","-1.98480038695455","-1.20383336299618","1.8836884867125","3.54071909216087","",
"Spain","ESP","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","7325.52508559943","8119.43682610976","8847.77374150339","9611.72318089793","10005.9521384871","10533.9053324849","11138.9526612143","11477.3846374467","12068.4721925046","12993.8981179189","13419.0240273862","13907.9172005945","14902.3793977914","15943.3427741384","16744.4224183812","16564.3798753032","16853.5769352434","17117.4346066868","17183.9401440928","17103.7099115455","17282.7419955685","17021.1088011955","17112.9729662328","17276.550413517","17522.8171207549","18040.0603723696","18589.0925099857","19574.3414628509","20482.4048298393","21535.3479258331","22313.0867134461","22833.2919735533","22902.5435946415","22674.071469206","22685.1428887649","23626.5102349013","24081.2423583146","24879.1363937263","25825.8352628217","26879.9968441131","28233.8327601705","28962.2397179952","29360.2806315248","29842.2726788504","30227.4512201673","30663.3140213798","31313.9894580563","31677.1891765004","31444.1093369003","30305.6172408558","30306.8708076453","29802.2854447956","29210.769567966","28859.1205783189","29402.7365100192","30443.8048152472","",
"Spain","ESP","GNI per capita (current LCU)","NY.GNP.PCAP.CN","142.257136365129","161.554182356434","186.773491954419","218.813346130869","242.019395685338","278.142251438398","318.110097284674","355.79732415195","396.255750361775","448.536140039127","504.015031289359","563.009336296903","654.320154428609","782.184456708571","951.150062610721","1100.35104130835","1305.74337483409","1637.287319183","1983.45198459521","2306.02085486053","2643.28018614519","2929.23991338563","3345.91592557808","3782.27448864042","4252.95103380704","4742.54255941692","5418.48136967721","6044.60317310552","6704.30272299807","7525.31897020905","8369.91004937258","9157.34031052824","9804.55278191241","10131.6754198582","10584.3563829556","11511.0414824269","12102.9022669726","12822.2455986834","13659.6856007764","14630.9166034758","15870.912010551","16942.9625336459","17884.1452208966","18891.2654403914","19885.1425362277","21008.9740363554","22308.1938799052","23319.64521127","23637.7354397886","22846.7147018656","22881.6874597722","22503.0660939398","22073.2428104172","21885.5859105241","22239.035825525","23143.1215842462","",
"Spain","ESP","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","500","570","640","730","840","930","1010","1110","1170","1310","1590","2090","2740","3250","3440","3650","4040","5010","6220","6320","5690","4860","4590","4560","5410","7110","9420","10710","12220","13710","15620","15030","14490","14840","15580","15830","15460","15480","15790","15540","15580","18060","22120","25930","27970","29920","32440","32770","32130","31140","29760","29400","29290","28380","",
"Spain","ESP","GNI, PPP (constant 2011 international $)","NY.GNP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916979712974.736","940749514831.641","948235440118.286","943656599656.324","948623038753.397","992358410025.755","1015679693248.87","1053739827231.76","1098372844613.52","1147849421466.13","1211064950996.83","1250961779325.32","1286195314881.48","1331167277248.75","1371816028278.05","1415305466686.76","1469977212689.34","1514809372735.41","1527844219651.36","1485626419412.58","1492543872154.54","1472918758375.59","1444621891412.53","1422562110350.89","1445032345845.89","1495009475305.86","",
"Spain","ESP","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","525605214432.51","557074289974.084","574485649814.228","584421120143.264","603102308952.413","640929225261.795","667612041501.82","709172079954.602","758296603650.155","799362833295.004","869668989029.335","928138766150.607","998189440558.687","1048446953302.7","1114164573684.29","1191810871361.96","1345067075174.72","1438047957066.07","1496497956911.92","1475679124657.46","1468835965710.19","1472918758375.59","1485566408048.62","1513379739569.35","1560807454260.21","1611697812751.63","",
"Spain","ESP","GNI (constant LCU)","NY.GNP.MKTP.KN","168439644193.858","188436975835.031","207238230916.226","227115133155.385","238791469691.11","254135632605.407","271498732137.692","283211639122.235","301716827348.688","328069884717.027","342587292992.666","359373486730.195","389345139052.319","421169785372.007","447191078008.116","447192116553.043","459833803084.088","471864109765.255","478280571490.816","480262838256.141","489202349515.257","485233793658.571","490790465320.501","497901568397.609","507100248700.695","523964200826.575","541526124474.256","571708482569.097","599500304651.823","631307902226.213","654773694209.6","671746633471.24","677091993772.193","673822451118.136","677368760407.911","708598208792.031","725250881205.221","752427899603.2","784298316430.601","819627299770.412","864766647148.074","893255165816.765","918413838260.378","950526280355.249","979551712979.181","1010605551840.67","1049644170244.63","1081656785831.88","1090964379825.35","1060818560204.02","1065758000000","1051744594832.46","1031539083354.08","1015787192516.35","1031832170280.47","1067518575573.27","",
"Spain","ESP","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","","11.8721051311164","9.97747655303863","9.59132981944532","5.14115302379959","6.42575839670752","6.83221764467976","4.31416636546302","6.53404933632173","8.73436778449333","4.42509628342182","4.89982964367803","8.33997315573411","8.17389075336877","6.17833793873064","0.000232237398577695","2.82690281494402","2.6162292986031","1.35981135093171","0.414456886497987","1.86137892566816","-0.811229925739056","1.14515347746789","1.44890815522747","1.84748972225381","3.32556573756155","3.35174113421807","5.57357378171623","4.86118763846865","5.30568497256438","3.71701223771146","2.59218404950249","0.795740541836537","-0.482880123251974","0.526297288534977","4.6104057655854","2.35008672144083","3.74725754938994","4.23567717839917","4.50453387438023","5.50730159797101","3.29435909243763","2.81651575119737","3.49651113224698","3.05361705655147","3.17020923449178","3.86289372078554","3.04985408338798","0.860494208087076","-2.76322675412651","0.465625318153101","-1.3148768451691","-1.92114241210871","-1.52702801977298","1.57956094370226","3.45854745768391","",
"Spain","ESP","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","223098866481.931","249585398456.994","274487723067.849","300814745901.172","316280092306.105","336603486894.579","359600969718.798","375114753804.285","399624936885.679","434529648631.824","453758003963.796","475991373152.576","515688925897.111","557840775327.162","592306063586.909","592307439143.103","609051394813.362","624985575848.02","633484200650.087","636109719544.558","647950131808.288","642693766435.193","650053596450.995","659472276023.323","671655958543.967","693992318975.596","717253144999.015","757229778237.215","794040138611.686","836169406922.136","867249926105.431","889730640359.258","896810587777.739","892480067706.141","897177166103.193","938540673896.731","960597193649.299","996593244507.55","1038805717126.62","1085599072543.59","1145386287613.34","1183119424922.87","1216442169881.3","1258975205768.54","1297419487389.64","1338550399788.97","1390257179131.96","1432657994479.32","1444985933543.51","1405057695634.47","1411600000000","1393039198453.59","1366276931594.8","1345413500021.65","1366665126199.29","1413931888176.51","",
"Spain","ESP","GNI (current LCU)","NY.GNP.MKTP.CN","4332441088","4966054400","5794342400","6848124928","7650038272","8887838720","10269609984","11628505088","13121269760","14999521280","17043031900","19268707400","22642401500","27367810500","33645349800","39346242500","47186708600","59780041900","73119755100","85763982600","99099653600","110604089000","127098002500","144375185200","163017161200","182443297900","209070066300","233834355500","259905294700","292191309000","325315989000","356828365700","383923589400","398795530700","418601853700","457265187400","482782980200","513625679800","549440486700","590897000000","643849000000","692127000000","740968000000","796978000000","853508000000","917108000000","990424000000","1054673000000","1086251000000","1059241000000","1065758000000","1051854000000","1032433000000","1020307000000","1033690000000","1074859000000","",
"Spain","ESP","GNI (current US$)","NY.GNP.MKTP.CD","12014292254.6682","13771365311.6801","16068290740.3023","18990535037.939","21214320908.7775","24646865294.9947","28478655146.859","31375464705.1608","31188508104.3807","35653004591.7683","40511128832.8976","46152592574.8503","58613516696.8677","78149087664.1919","97044562445.9187","114047079710.145","117350680427.754","130952994304.491","158680024088.542","212602832424.393","229982951032.722","199322560821.77","192485237770.71","167488613921.114","168719893603.809","178515947064.579","248390241534.989","315098174774.289","371240243822.311","410669443429.375","531041444662.096","571382491112.89","623961627498.781","521369500196.104","519937714196.994","610175056578.596","634156022855.642","583665545227.273","611917236551.955","629551459620.712","593190528837.295","619353020134.228","697316017316.017","899523702031.603","1059731810280.61","1140539733863.95","1242534186425.79","1443571037503.42","1591110297348.76","1471576826896.36","1411600000000","1462126772310.26","1326534097319.83","1354702995849.43","1371431400690.73","1192036153931.46","",
"Spain","ESP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","15590150082.2835","17979543841.4073","20166761185.1894","23299386117.8836","27029896903.8894","30406405492.6206","33422973182.5024","36985594977.6621","39623089611.1581","44846289855.7694","55114898827.4832","73038048179.6344","96790621276.6081","116124819956.165","124191849049.306","133148098367.047","149035030566.378","186420069584.198","233171116453.271","238589553018.38","215987590594.856","185537206189.382","175760152155.468","175400607830.054","208650742475.302","275237980582.201","365272665236.175","415974910575.602","474882281405.105","534252400427.758","611783071371.207","591477413099.978","572960741703.871","589507144874.594","621416302023.416","634263195194.939","621768437516.262","625194954864.722","640371412821.725","634863774809.222","645590510808.587","761904647968.544","949229144282.425","1132096192043.94","1241640619722.97","1353031131762.29","1490974736072.1","1519338869697.64","1496363099943.94","1455758239144.58","1391847328772.27","1370502073321.12","1361535640273.09","1317861414416.86","",
"Spain","ESP","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","165767279663.287","185486693826.717","204169893688.047","224229585022.624","235190245682.841","249893213155.616","268449633367.689","281754983049.632","300778421807.506","327850419705.929","340191880355.411","355597117075.825","385407513000.255","415055152420.282","434874241371.607","438185628197.396","452853425321.837","464132152564.101","472357184823.789","472739376812.726","477739935066.259","471254500432.996","476618685947.971","481595252442.647","487714954517.839","502020322985.79","527705185210.47","560700061524.669","592316922599.473","624028677671.171","650149059413.368","668641643340.314","675870451560.927","667237566587.622","680642448618.257","700444561498.75","720633899887.872","745860307425.436","782355630019.483","817371608659.772","852423961782.193","890239750124.207","922369350016.386","955038244280.682","984139748793.487","1022914666270.64","1065985932429.56","1107974804764.71","1113590353310.08","1086758729000.94","1080913000000","1059022267460.37","1022203355245.93","1006868500646.33","1017712048046.21","1052363755935.22","",
"Spain","ESP","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","26.6973394590773","26.1206653764911","26.7215823051832","27.1386789787047","26.4102969599677","25.6687835269949","23.3830175952234","23.6276365379583","24.1408096027316","23.0752857396245","21.3367560226508","19.8618598621562","19.9822864652641","20.1022099675411","21.6696539166572","21.6870724529583","22.755491929387","22.2612519333427","23.1969043356151","22.4433614286825","22.6148083593798","22.0049460380499","20.4234313643584","19.9150832989804","20.6287299860234","21.4021513616364","21.9905244348268","22.698432001606","23.3018435425473","23.4812793194193","23.574003868472","24.2233334476962","24.8720118298972","25.6066172810005","24.8981913584546","25.0161729528051","25.3808133939963","25.3444879613104","24.4709090697335","23.4153882083419","22.2444359536799","21.6621995435407","21.4639368006786","21.9680704812828","21.8033316458137","22.5089458452139","",
"Spain","ESP","Gross domestic savings (current LCU)","NY.GDS.TOTL.CN","","","","","","","","","","","4591652000","5070215200","6087392600","7453573700","8882653800","10136738300","11112150600","14247198100","17816722100","19922116200","21342474700","22291448900","25790167800","29542143200","35935693900","39962565700","48005530700","52514375900","60923101600","66050392500","74132025900","79099262100","79068953400","79767772800","87877519600","98308000000","107312000000","117589000000","129102000000","139553000000","152347000000","169449000000","186363000000","205742000000","214478000000","232792000000","255832000000","273925000000","273146000000","252660000000","240443000000","231875000000","223173000000","225312000000","226106000000","242115000000","",
"Spain","ESP","Gross domestic savings (current US$)","NY.GDS.TOTL.CD","","","","","","","","","","","10914314238.1745","12144228023.9521","15758199844.6803","21283762707.0246","25620576290.7413","29381850144.9275","27635291221.0893","31209634392.1139","38664761501.7361","49385513634.1101","49529994662.3346","40172010992.9717","39058258064.5161","34271627842.2274","37192810908.7146","39102314774.9511","57034015326.1257","70764554507.4788","87020570775.6035","92832596626.8447","121012121939.275","126660147477.982","128504718673.818","104285230487.645","109151061483.046","131182279156.659","140958886115.854","133623863636.364","143782158369.529","148682079693.16","140360235857.748","151632214765.101","175383963862.225","232214446952.596","266299975167.619","289506280313.394","320953456279.011","374931563098.823","400096674967.043","351014170602.945","318467549668.874","322317208785.099","286746543457.211","299155882887.039","299982459233.017","268509482089.387","",
"Spain","ESP","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.200315008127489","0.166308979360666","0.155875807552","0.244228251430934","0.329725327884541","0.264148519124404","0.289223984686059","0.252140366709423","0.200728500655292","0.232844391940073","0.33570777934427","0.405760398270257","0.458222449944333","0.446587120015233","0.316434133653251","0.30647588860341","0.143558566134494","0.122468457470235","0.233262359520317","0.242599456439365","0.12834888032635","0.0692000103525598","0.0547293803603044","0.053923252165433","0.0550973134217642","0.0590350572360205","0.0543040699079837","0.045648354304803","0.0379816400474481","0.0351372134369177","0.0430596434787232","0.0553600424490984","0.0448267035741682","0.0376493646354322","0.048327306500799","0.0402819490495665","0.0484065860770931","0.0552813832395438","0.0708556555374614","0.0405886646633293","0.0650459062557332","0.0767667669044419","0.082999223562708","0.0798966055844781","0.0777403121502024","0.0664970183079014","",
"Spain","ESP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","6.29510974491427E-05","7.53544375648266E-05","7.45722602471015E-05","0.000415499866788251","0.056503032750542","0.0513934035015754","0.0466174342362627","0.0267943694741476","0.0265801816712197","0.0627289799737385","0.105220963613585","0.0789292643553955","0.0734490133134233","0.183405389777104","0.137285000619513","0.119037514621821","0.0291895352602105","0.0328745617709109","0.0188649528393346","0.0191185366953709","0.0155775985881192","0.0090883671470131","0.00867999968374064","0.00824038651837017","0.00693400613333058","0.00541570287712903","0.00564014093521804","0.00350619062556698","0.00100188779977008","0.00234755811013996","0.00444754171441811","0.00468430607275563","0.00415460339977559","0.00396424449151738","0.00364406837644758","0.0033428997030579","0.00304815632190859","0.00281188718255577","0.00313662593393012","0.00148861855817765","0.00265259243243929","0.00316784659230522","0.00477430517975089","0.0112107100983782","0.00812129392633712","0.00291975764460114","",
"Spain","ESP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23758.7617691845","24301.7266373056","24407.7101356982","24031.0117183089","24486.8576355795","25051.2691870416","25614.3897447222","26448.3789138116","27473.3072272833","28589.3435558158","29967.1662670496","30950.6078231502","31395.2763242626","31815.4216491332","32261.4448068871","32902.0201401028","33700.8839919633","34329.6473377541","34163.3675909088","32651.9384741927","32506.4326739963","32067.1924473894","31107.4807887451","30677.1749689216","31193.3262140462","32218.5418153011","",
"Spain","ESP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13626.4458519977","14401.769370558","14794.308110845","14912.5510864752","15518.8112163365","16207.6424014907","16916.966426182","17856.3669378628","19009.9592660685","19907.1614549856","21517.3296358424","22963.3784180161","24363.014919004","25054.4914933685","26198.5835963438","27702.4643073663","30832.970754158","32584.255376474","33463.1144717864","32423.6017350804","31984.1552475027","32067.1924473894","31986.5003550192","32631.4798988637","33687.8955166675","34727.1465090562","",
"Spain","ESP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5557.09870576342","6157.51470503031","6708.39492870513","7287.96623824319","7598.96164350658","7986.93667180997","8478.40760640251","8738.19674880246","9193.64661850718","9914.34421235509","10225.5607744493","10572.8133421418","11308.9130250778","12055.7565450598","12594.7776566727","12526.8796461761","12804.6973430489","13033.3453240307","13097.3036409866","12987.7410165219","13168.4414634755","13057.8413661237","13141.4649740015","13309.0862809385","13490.4754413498","13753.7190256014","14158.8044812877","14905.5062535519","15631.656623702","16360.5318889854","16961.9070590971","17349.5417228433","17425.2056933396","17156.2723369998","17481.7108492055","17884.656775933","18286.6810335621","18882.0844014571","19613.8034600611","20410.5665516334","21394.2247489294","22096.3254911603","22413.7841980261","22713.735265384","23032.1610916759","23489.4820317111","24059.8086564641","24508.6967566556","24389.9859568588","23310.9431829461","23207.063364483","22893.4800232002","22208.3205811551","21901.1157110638","22269.6075345558","23001.5316942811","",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.8044868564991","8.94647028978719","8.63949298897249","4.26724541658081","5.1056321442933","6.15343472456966","3.06412659617546","5.21217229134992","7.83908305108353","3.13905343034573","3.39592688706342","6.96219311847619","6.60402567714395","4.4710683199209","-0.539096539434993","2.21777253968907","1.78565705112817","0.490728323126916","-0.836528093629028","1.39131544680271","-0.839887526998126","0.640409126846549","1.27551461932597","1.36289717101883","1.95132918328922","2.94527941811434","5.27376286077761","4.87169209685166","4.6628152270072","3.67576784295474","2.28532477153449","0.436115095747496","-1.54335828840553","1.89690689103763","2.30495705027509","2.24787236716865","3.25594002980769","3.87520277447517","4.06225693652284","4.81935763423094","3.28173023547427","1.43670361387811","1.33824375530634","1.40190868023915","1.98557546647437","2.42800851880465","1.86571766467816","-0.48436194292762","-4.42412216153492","-0.445626835636119","-1.35124094056106","-2.9928147286946","-1.38328726374753","1.68252534872411","3.28665046561565","",
"Spain","ESP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","7360.39563677275","8155.64861593419","8885.29129629818","9652.93541489165","10064.8498589491","10578.7240686225","11229.6789488775","11573.7705282152","12177.0153887512","13131.5817382187","13543.7891052309","14003.7262809826","14978.6927484474","15967.8894636554","16681.8247108248","16591.8935710942","16959.8640305283","17262.7090384512","17347.4220410419","17202.3059821482","17441.6443224841","17295.1541273161","17405.9138728497","17627.9288489251","17868.1793925164","18216.846391525","18753.3834189241","19742.3923888105","20704.1809585457","21669.5786609078","22466.1020650293","22979.5254607196","23079.742640185","22723.539519205","23154.5839062325","23688.287120441","24220.769580877","25009.3833131882","25978.54762922","27033.8629822959","28336.7215217607","29266.6562796825","29687.131388114","30084.417570045","30506.1736313589","31111.8967307432","31867.2962337273","32461.8500088153","32304.6171614024","30875.4214343657","30737.8322708385","30322.4900969539","29414.9941472253","29008.1002795547","29496.1689199415","30465.6048930875","",
"Spain","ESP","GDP per capita (current LCU)","NY.GDP.PCAP.CN","142.941926908554","162.292486381418","187.590111015033","219.785579485805","243.497041667781","279.384666072401","320.817814495059","358.877882585068","399.902651316544","453.388565085299","508.624895610707","567.15944927156","658.319851693144","784.955386053773","950.809351168048","1104.3861244648","1315.03014349624","1651.49728697464","2001.99477020118","2321.38231679265","2668.00996981556","2972.36503887019","3397.70200146306","3849.98185951439","4326.44429622427","4790.0026727659","5467.52495761006","6098.00954198695","6774.70615361197","7579.57959670302","8433.89788985205","9224.90935261724","9886.90296170471","10175.9818727357","10771.312007846","11563.1966025619","12233.4873541271","12932.6701747835","13774.0842053338","14715.5728191399","15930.0967879403","17124.1357369909","18084.9583305557","19045.1967631756","20069.4773611463","21317.2679042328","22703.4880191752","23897.4883986383","24289.6031967198","23273.628901839","23207.063364483","22900.1120752617","22229.8500707298","21999.8500644948","22310.7857548831","23159.9160055012","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.99666177967","1358.46574675823","1704.16736135942","2241.44884652705","2742.45558456316","3201.11920134726","3270.4057286651","3617.73775898058","4344.60670616576","5754.54218342253","6191.71494503494","5356.57783180787","5145.69438355757","4466.33626393781","4477.79372409881","4686.89106924257","6495.81199668535","8217.23425682112","9676.76925240962","10652.957971473","13767.3814721712","14771.6723020292","16068.4267214444","13303.6761311749","13378.8498420644","15429.9394216199","16069.2070854158","14696.2161077085","15340.3321141928","15678.2152345407","14676.7060880231","15323.6113977547","17019.5354136605","21495.7074076474","24918.6458419994","26510.7174533426","28482.6094833461","32709.4010383771","35578.736189717","32333.4661042498","30737.8322708385","31832.2380807085","28562.2932404629","29210.0934234591","29600.4722482852","25684.7244155497","",
"Spain","ESP","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","4.61345259450725E-06","2.59799318470571E-06","3.59523450610545E-06","3.03775592583808E-06","1.04978721737367E-05","1.25810715945018E-05","1.33912255504813E-05","9.10367848513302E-06","8.2082696826271E-06","0","0","0","0","0.00154763272310753","0.00591582118407901","0.00685707599033419","0.00592577862321323","0.00591597692183299","0.00635226187707944","0.0107968031510395","0.0105046384312701","0.00782998445072295","0.00477547842202138","0.0032197120452514","0.000852969491234714","0.00153679366529646","0.00194725854872871","0.000802440662915369","0.000235842731324139","0.000248026192841259","0.000895781697756868","0.00473831807271654","0.00316173114348594","0.00114591458553415","0.001367328149826","0.000805010135659502","0.000476439544793324","9.89806791160916E-05","0.000118353060374859","9.94380312717597E-05","0.000180191845057097","0.000336126729864474","0.000633357919917724","0.000545944421660235","0.00022109051030785","0.000428054572994861","",
"Spain","ESP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923439444004.185","946950217598.465","955749425064.976","945890948369.426","968433377210.16","995137869749.502","1021754215987.29","1059453002569.95","1105072820516.39","1154634244520.79","1215703925587.05","1264345081226.11","1300755211954.71","1342217714058.95","1384722346549.5","1436276984989.03","1496228897173.19","1552620197204.08","1569947015589.59","1513840060274.32","1514048766494.16","1498907060209.01","1454991909843.42","1430171277524","1449893314942.59","1496357762758.6","",
"Spain","ESP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529623458645.159","561184760358.448","579310856797.413","586976830403.135","613755140826.503","643833197138.937","674815287029.367","715279436556.711","764647267628.338","803988041287.32","872912102310.026","938063469287.865","1009397665671.58","1056989992777.75","1124492854270.99","1209299968291.43","1368901238290.02","1473681698813.48","1537767509526.6","1503253696369.04","1489722704594.94","1498907060209.01","1496106340362.83","1521281061301.62","1565843096338.55","1612867384103.73","",
"Spain","ESP","GDP (constant LCU)","NY.GDP.MKTP.KN","169241441084.025","189277383896.603","208116991145.763","228088935858.08","240197060387.12","255216906596.524","273710077568.568","285590021216.683","304430452427.275","331546120179.954","345772541800","361849144500","391338930200","421818226800","445519289300","447934909700","462733745300","475868786400","482830762800","483031362100","493700211700","493046213800","499191846200","508028119700","517094834200","529098859100","546312147200","576616751900","605991478800","635242871100","659263903400","676048766200","682330715600","675292530400","691386070400","710451000000","729453000000","756367000000","788936000000","824319000000","867918000000","902644000000","928638000000","958239000000","988584000000","1025390000000","1068191000000","1108450000000","1120820000000","1080764000000","1080913000000","1070103000000","1038751000000","1021031000000","1035111000000","1068283000000","",
"Spain","ESP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.838674194833","9.95343810301792","9.59649887419755","5.30851024557097","6.25313489898538","7.24606030950767","4.34033841707524","6.59702013758296","8.90701555527089","4.29093292128537","4.64947349963344","8.14974586736932","7.78846525297728","5.61878576935879","0.542203324977336","3.30379152853064","2.83857428454549","1.46300337382246","0.0415465035485028","2.20872813591579","-0.132468628633561","1.24646173684906","1.77011575154209","1.78468752976787","2.32143585780962","3.25332171936259","5.54712262125589","5.09432422891076","4.82703030047954","3.78139344695119","2.54600057934857","0.929215422625518","-1.03149177357655","2.38319532284285","2.75749402775357","2.67463906729668","3.68961399843444","4.30597844697085","4.48490118336595","5.28909317873298","4.00106922543372","2.87976212105769","3.18757147564497","3.16674650061206","3.72310294319958","4.17411911565355","3.76889526311305","1.11597275474762","-3.57381203047768","0.013786543593227","-1.0000804875138","-2.92981142936708","-1.70589486797125","1.37899828702557","3.20468046422076","",
